# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.001000000-8552.445234721***************    0.694375523
    1.864541082   10.876014525   10.699621549    5.404370024
    1.884579158   10.837664955   10.703973806    5.415723579
    1.904617234   10.780646019   10.686007626    5.427532529
    1.924655311   10.707033025   10.646819037    5.439876041
    1.944693387   10.621419441   10.591150795    5.452751027
    1.964731463   10.529451316   10.525853627    5.466091721
    1.984769539   10.436339024   10.457952595    5.479802091
    2.004807615   10.345989447   10.393243676    5.493784753
    2.024845691   10.260806894   10.335938823    5.507961854
    2.044883768   10.181936960   10.289102478    5.522287804
    2.064921844   10.109811712   10.255000879    5.536750098
    2.084959920   10.044914500   10.234833532    5.551356403
    2.104997996    9.988446388   10.228265908    5.566114853
    2.125036072    9.942334904   10.233473570    5.581019129
    2.145074148    9.908333725   10.247801638    5.596044551
    2.165112224    9.886780303   10.268550314    5.611154417
    2.185150301    9.876008518   10.293395935    5.626314176
    2.205188377    9.872837479   10.320332368    5.641507553
    2.225226453    9.873666090   10.347378456    5.656744062
    2.245264529    9.875434389   10.372404527    5.672051337
    2.265302605    9.876016786   10.393255465    5.687455950
    2.285340681    9.874012571   10.408066819    5.702964184
    2.305378758    9.868225336   10.415510095    5.718555577
    2.325416834    9.857278605   10.414789933    5.734192289
    2.345454910    9.839629665   10.405422534    5.749831685
    2.365492986    9.813870386   10.386928071    5.765428808
    2.385531062    9.779018455   10.358594102    5.780933042
    2.405569138    9.734578313   10.319461775    5.796292870
    2.425607214    9.680348077   10.268506578    5.811469172
    2.445645291    9.616156038   10.204700587    5.826444446
    2.465683367    9.541728878   10.126648840    5.841225552
    2.485721443    9.456667012   10.031971992    5.855852372
    2.505759519    9.360365591    9.917133402    5.870416967
    2.525797595    9.251854922    9.778251041    5.885075435
    2.545835671    9.129667515    9.612536658    5.900024352
    2.565873747    8.991805140    9.419325325    5.915432401
    2.585911824    8.835858786    9.199989674    5.931356688
    2.605949900    8.659400308    8.956987080    5.947700664
    2.625987976    8.460690038    8.692878276    5.964256852
    2.646026052    8.239414295    8.409923126    5.980822782
    2.666064128    7.996916415    8.110242811    5.997321546
    2.686102204    7.735641386    7.796208954    6.013848610
    2.706140281    7.458156117    7.470768952    6.030620804
    2.726178357    7.166466367    7.137545098    6.047884083
    2.746216433    6.862015005    6.800670988    6.065868196
    2.766254509    6.546145618    6.464467792    6.084821647
    2.786292585    6.220590210    6.133075345    6.105076071
    2.806330661    5.887728002    5.810050635    6.127061921
    2.826368737    5.550640971    5.497924567    6.151242170
    2.846406814    5.213133405    5.197793754    6.177990256
    2.866444890    4.879791464    4.909130917    6.207467133
    2.886482966    4.555912979    4.630009881    6.239549061
