# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.001000000******************************    4.569770165
    9.038172345    0.790174267    0.790175231    0.662353244
    9.058210421    0.803128265    0.803129343    0.692678726
    9.078248497    0.815679622    0.815680856    0.723095561
    9.098286573    0.827908918    0.827910326    0.753374558
    9.118324649    0.839924885    0.839926466    0.783404556
    9.138362725    0.851878873    0.851880605    0.813209037
    9.158400802    0.863954647    0.863956499    0.842878947
    9.178438878    0.876319610    0.876321544    0.872450317
    9.198476954    0.889052120    0.889054102    0.901780246
    9.218515030    0.902087070    0.902089077    0.930478110
    9.238553106    0.915215567    0.915217590    0.957917514
    9.258591182    0.928139991    0.928142037    0.983310776
    9.278629259    0.940558095    0.940560178    1.005814823
    9.298667335    0.952241477    0.952243606    1.024637057
    9.318705411    0.963081102    0.963083278    1.039101574
    9.338743487    0.973092783    0.973094994    1.048657698
    9.358781563    0.982391958    0.982394179    1.052866353
    9.378819639    0.991148527    0.991150728    1.051414529
    9.398857715    0.999537173    0.999539326    1.044152397
    9.418895792    1.007713687    1.007715769    1.031101544
    9.438933868    1.015834492    1.015836491    1.012417604
    9.458971944    1.024087751    1.024089662    0.988352873
    9.479010020    1.032688359    1.032690180    0.959273125
    9.499048096    1.041829020    1.041830749    0.925723873
    9.519086172    1.051617977    1.051619606    0.888472862
    9.539124248    1.062036390    1.062037900    0.848457283
    9.559162325    1.072926845    1.072928201    0.806639338
    9.579200401    1.084004872    1.084006022    0.763853775
    9.599238477    1.094881657    1.094882542    0.720737993
    9.619276553    1.105096024    1.105096586    0.677755428
    9.639314629    1.114166981    1.114167174    0.635257176
    9.659352705    1.121672058    1.121671851    0.593528549
    9.679390782    1.127326937    1.127326312    0.552773606
    9.699428858    1.131027713    1.131026659    0.513019100
    9.719466934    1.132844454    1.132842975    0.474017950
    9.739505010    1.132991397    1.132989524    0.435283311
    9.759543086    1.131802168    1.131799968    0.396280035
    9.779581162    1.129711000    1.129708570    0.356658219
    9.799619238    1.127223022    1.127220483    0.316396353
    9.819657315    1.124864630    1.124862103    0.275807154
    9.839695391    1.123117580    1.123115171    0.235428470
    9.859733467    1.122351000    1.122348791    0.195846849
    9.879771543    1.122776391    1.122774432    0.157517044
    9.899809619    1.124443436    1.124441746    0.120635498
    9.919847695    1.127272410    1.127270984    0.085100542
    9.939885772    1.131110141    1.131108955    0.050576716
    9.959923848    1.135788558    1.135787580    0.016656109
    9.979961924    1.141148564    1.141147759   -0.016946553
   10.000000000    1.147008863    1.147008203   -0.050276689
