# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.001000000******************************    2.605481272
    2.545835671    8.114565880    8.578866500    6.019325980
    2.565873747    7.929194039    8.307854293    6.039034403
    2.585911824    7.735652205    8.026571837    6.059122942
    2.605949900    7.532083777    7.738939028    6.079571674
    2.625987976    7.317073369    7.449144609    6.100268820
    2.646026052    7.090243265    7.161263457    6.121099879
    2.666064128    6.852431054    6.878977243    6.142031484
    2.686102204    6.605205302    6.605377291    6.163145550
    2.706140281    6.350077039    6.342812292    6.184618073
    2.726178357    6.088073894    6.092822213    6.206663992
    2.746216433    5.820001299    5.856115498    6.229471773
    2.766254509    5.547091894    5.632472124    6.253148637
    2.786292585    5.271482000    5.420622428    6.277700300
    2.806330661    4.996199812    5.218314837    6.303061934
    2.826368737    4.724755393    5.022687441    6.329171006
    2.846406814    4.460662946    4.830821411    6.356044184
    2.866444890    4.207183372    4.640213786    6.383810398
    2.886482966    3.967280769    4.448978387    6.412669883
    2.906521042    3.743535661    4.255826486    6.442795953
    2.926559118    3.537860265    4.060037646    6.474243044
    2.946597194    3.351155011    3.861527118    6.506916417
    2.966635271    3.183170477    3.660955983    6.540597844
    2.986673347    3.032706202    3.459793201    6.574978908
    3.006711423    2.898051837    3.260219563    6.609673858
    3.026749499    2.777445033    3.064796676    6.644229653
    3.046787575    2.669334139    2.876033550    6.678161015
    3.066825651    2.572362564    2.696109438    6.711006940
    3.086863727    2.485197092    2.526820202    6.742375996
    3.106901804    2.406458234    2.369610967    6.771950782
    3.126939880    2.334893687    2.225625437    6.799448889
    3.146977956    2.269645314    2.095817180    6.824567021
    3.167016032    2.210329002    1.981065493    6.846945712
    3.187054108    2.156836702    1.882109512    6.866180053
    3.207092184    2.109051872    1.799249584    6.881880049
    3.227130261    2.066733920    1.732025438    6.893757770
    3.247168337    2.029616534    1.679139266    6.901696700
    3.267206413    1.997524990    1.638713492    6.905762948
    3.287244489    1.970341480    1.608750419    6.906143728
    3.307282565    1.947865084    1.587564569    6.903032084
    3.327320641    1.929714607    1.574007188    6.896519821
    3.347358717    1.915351618    1.567396035    6.886583746
    3.367396794    1.904202213    1.567194189    6.873208491
    3.387434870    1.895788884    1.572658523    6.856594064
    3.407472946    1.889767410    1.582712971    6.837305461
    3.427511022    1.885818543    1.596070528    6.816211630
    3.447549098    1.883428979    1.611382722    6.794194516
    3.467587174    1.881668982    1.627249844    6.771808198
    3.487625251    1.879117018    1.642182858    6.749127708
    3.507663327    1.874032458    1.654706510    6.725864760
    3.527701403    1.864711824    1.663617365    6.701612382
    3.547739479    1.849813454    1.668201161    6.676034301
    3.567777555    1.828474698    1.668230249    6.648940296
    3.587815631    1.800263065    1.663770148    6.620299410
    3.607853707    1.765163248    1.654961601    6.590242410
    3.627891784    1.723727669    1.641892495    6.559063081
    3.647929860    1.677296313    1.624568177    6.527209125
    3.667967936    1.628029632    1.602938248    6.495247356
    3.688006012    1.578559865    1.576930687    6.463790851
    3.708044088    1.531359162    1.546489828    6.433396726
    3.728082164    1.488186004    1.511682026    6.404467654
    3.748120240    1.449919376    1.472900559    6.377195353
    3.768158317    1.416771161    1.431081737    6.351563071
    3.788196393    1.388594739    1.387800972    6.327402423
    3.808234469    1.365045819    1.345192171    6.304493391
    3.828272545    1.345618677    1.305702034    6.282677125
    3.848310621    1.329707217    1.271692048    6.261920087
    3.868348697    1.316691914    1.244937490    6.242284044
    3.888386774    1.305926149    1.226189541    6.223836648
    3.908424850    1.296609595    1.215005413    6.206597245
    3.928462926    1.287701041    1.209908677    6.190578912
    3.948501002    1.277989247    1.208768928    6.175898563
    3.968539078    1.266285353    1.209246257    6.162865458
    3.988577154    1.251624032    1.209183395    6.151973406
    4.008615230    1.233379849    1.206874367    6.143802291
    4.028653307    1.211258017    1.201201785    6.138899537
    4.048691383    1.185187688    1.191673079    6.137689769
    4.068729459    1.155206965    1.178360998    6.140406648
    4.088767535    1.121442737    1.161741623    6.147054887
    4.108805611    1.084226133    1.142478092    6.157451802
    4.128843687    1.044269415    1.121247166    6.171353998
    4.148881764    1.002757686    1.098656226    6.188573430
    4.168919840    0.961248942    1.075190323    6.208973714
    4.188957916    0.921394641    1.051123204    6.232359916
    4.208995992    0.884600464    1.026451464    6.258393408
    4.229034068    0.851767695    1.000972624    6.286631767
    4.249072144    0.823180711    0.974512961    6.316659681
    4.269110220    0.798529561    0.947148879    6.348204319
    4.289148297    0.777062260    0.919243894    6.381167802
    4.309186373    0.757871953    0.891285493    6.415577604
    4.329224449    0.740236120    0.863684524    6.451496479
    4.349262525    0.723824944    0.836695107    6.488946548
    4.369300601    0.708642917    0.810457040    6.527881680
    4.389338677    0.694753031    0.785049303    6.568198008
    4.409376754    0.681982461    0.760476089    6.609742737
    4.429414830    0.669796630    0.736623710    6.652292624
    4.449452906    0.657405462    0.713277441    6.695514327
    4.469490982    0.644035545    0.690203932    6.738941526
    4.489529058    0.629212049    0.667209663    6.781985264
    4.509567134    0.612889188    0.644118235    6.823971373
    4.529605210    0.595367050    0.620716261    6.864194593
    4.549643287    0.577060879    0.596751773    6.901974209
    4.569681363    0.558263374    0.572003913    6.936693035
    4.589719439    0.539034115    0.546374502    6.967820356
    4.609757515    0.519259675    0.519942513    6.994940969
    4.629795591    0.498808445    0.492949375    7.017798144
    4.649833667    0.477660009    0.465727685    7.036322535
    4.669871743    0.455942176    0.438633010    7.050613590
    4.689909820    0.433884913    0.412030408    7.060874513
    4.709947896    0.411739479    0.386310803    7.067336210
    4.729985972    0.389705919    0.361857723    7.070199781
    4.750024048    0.367880051    0.338932791    7.069591344
    4.770062124    0.346204176    0.317543191    7.065509036
    4.790100200    0.324425385    0.297371363    7.057767644
    4.810138277    0.302114730    0.277791440    7.045978163
    4.830176353    0.278790623    0.257966047    7.029600453
    4.850214429    0.254097769    0.237005552    7.008065427
    4.870252505    0.227921858    0.214139901    6.980909881
    4.890290581    0.200363654    0.188852524    6.947855648
    4.910328657    0.171618036    0.160974717    6.908814336
    4.930366733    0.141879610    0.130754627    6.863858975
    4.950404810    0.111348858    0.098865325    6.813192174
    4.970442886    0.080293844    0.066281920    6.757073174
    4.990480962    0.049063108    0.034009073    6.695659776
    5.010519038    0.018009498    0.002747865    6.628804371
    5.030557114   -0.012607857   -0.027334664    6.555910290
    5.050595190   -0.042657557   -0.056606205    6.475925498
    5.070633267   -0.072107845   -0.085750753    6.387470625
    5.090671343   -0.101010984   -0.115463617    6.289062113
    5.110709419   -0.129539243   -0.146202695    6.179401815
    5.130747495   -0.158024647   -0.178064866    6.057684301
    5.150785571   -0.186923191   -0.210785010    5.923812669
    5.170823647   -0.216674728   -0.243834136    5.778403417
    5.190861723   -0.247508282   -0.276582939    5.622566184
    5.210899800   -0.279285723   -0.308462444    5.457584068
    5.230937876   -0.311467530   -0.339052536    5.284653293
    5.250975952   -0.343230048   -0.368086549    5.104771302
    5.271014028   -0.373673942   -0.395406787    4.918785893
    5.291052104   -0.402002970   -0.420907631    4.727546080
    5.311090180   -0.427601585   -0.444486290    4.532029325
    5.331128257   -0.450051669   -0.466006963    4.333333148
    5.351166333   -0.469163804   -0.485272898    4.132529550
    5.371204409   -0.485025803   -0.502001198    3.930495543
    5.391242485   -0.497998339   -0.515815403    3.727860681
    5.411280561   -0.508605866   -0.526285658    3.525127431
    5.431318637   -0.517351624   -0.533030692    3.322876729
    5.451356713   -0.524538063   -0.535858655    3.121905924
    5.471394790   -0.530163653   -0.534878089    2.923232420
    5.491432866   -0.533929261   -0.530492852    2.728010412
    5.511470942   -0.535355114   -0.523267088    2.537411150
    5.531509018   -0.533978041   -0.513762321    2.352464344
    5.551547094   -0.529559452   -0.502465053    2.173877648
    5.571585170   -0.522216823   -0.489821300    2.001923686
    5.591623246   -0.512432977   -0.476304391    1.836487305
    5.611661323   -0.500968209   -0.462441349    1.677268294
    5.631699399   -0.488732914   -0.448786663    1.524024789
    5.651737475   -0.476663821   -0.435896820    1.376713217
    5.671775551   -0.465622400   -0.424352997    1.235456105
    5.691813627   -0.456323105   -0.414810603    1.100388456
    5.711851703   -0.449299648   -0.408021342    0.971503674
    5.731889780   -0.444909505   -0.404797597    0.848609491
    5.751927856   -0.443354616   -0.405899092    0.731444825
    5.771965932   -0.444692452   -0.411836575    0.619916783
    5.792004008   -0.448840505   -0.422666026    0.514314908
    5.812042084   -0.455594004   -0.437909182    0.415343713
    5.832080160   -0.464657728   -0.456674444    0.323940023
    5.852118236   -0.475677871   -0.477914940    0.241000231
    5.872156313   -0.488269037   -0.500674366    0.167180105
    5.892194389   -0.502045602   -0.524198987    0.102816665
    5.912232465   -0.516664848   -0.547904527    0.047893769
    5.932270541   -0.531857825   -0.571275775    0.001983280
    5.952308617   -0.547399295   -0.593780009   -0.035796543
    5.972346693   -0.563011309   -0.614843263   -0.066715565
    5.992384770   -0.578269899   -0.633910357   -0.092233730
    6.012422846   -0.592598723   -0.650562151   -0.113734573
    6.032460922   -0.605377407   -0.664621431   -0.132290523
    6.052498998   -0.616123193   -0.676185796   -0.148537868
    6.072537074   -0.624659687   -0.685566677   -0.162685870
    6.092575150   -0.631180794   -0.693156067   -0.174636746
    6.112613226   -0.636167713   -0.699274878   -0.184163879
    6.132651303   -0.640208170   -0.704077273   -0.191078576
    6.152689379   -0.643825832   -0.707576308   -0.195319662
    6.172727455   -0.647399691   -0.709790511   -0.196937674
    6.192765531   -0.651179447   -0.710920692   -0.196008654
    6.212803607   -0.655351904   -0.711434514   -0.192557569
    6.232841683   -0.660103255   -0.711998147   -0.186552167
    6.252879760   -0.665639861   -0.713298148   -0.177960364
    6.272917836   -0.672158206   -0.715859498   -0.166812191
    6.292955912   -0.679778805   -0.719945238   -0.153215789
    6.312993988   -0.688474543   -0.725547014   -0.137325521
    6.333032064   -0.698024254   -0.732413771   -0.119296010
    6.353070140   -0.708005691   -0.740073047   -0.099257398
    6.373108216   -0.717829205   -0.747859794   -0.077320507
    6.393146293   -0.726815525   -0.754999380   -0.053586666
    6.413184369   -0.734312814   -0.760752267   -0.028139761
    6.433222445   -0.739815020   -0.764570869   -0.001038883
    6.453260521   -0.743028569   -0.766204990    0.027654224
    6.473298597   -0.743874971   -0.765721365    0.057811213
    6.493336673   -0.742464499   -0.763442529    0.089175495
    6.513374749   -0.739066404   -0.759834082    0.121350166
    6.533412826   -0.734062562   -0.755375755    0.153852185
    6.553450902   -0.727871451   -0.750449401    0.186213933
    6.573488978   -0.720861954   -0.745267691    0.218101692
    6.593527054   -0.713294696   -0.739855830    0.249413697
    6.613565130   -0.705318937   -0.734089972    0.280305901
    6.633603206   -0.697023806   -0.727783520    0.311112293
    6.653641283   -0.688507838   -0.720793468    0.342201258
    6.673679359   -0.679918600   -0.713104710    0.373866824
    6.693717435   -0.671441152   -0.704853412    0.406311674
    6.713755511   -0.663254328   -0.696276363    0.439678137
    6.733793587   -0.655489446   -0.687614284    0.474042149
    6.753831663   -0.648211986   -0.679025152    0.509340472
    6.773869739   -0.641422394   -0.670550091    0.545281349
    6.793907816   -0.635057027   -0.662128444    0.581321178
    6.813945892   -0.628981170   -0.653627337    0.616753089
    6.833983968   -0.622992359   -0.644864926    0.650873463
    6.854022044   -0.616855456   -0.635635842    0.683137936
    6.874060120   -0.610360330   -0.625751054    0.713234910
    6.894098196   -0.603366813   -0.615087573    0.741067810
    6.914136273   -0.595811456   -0.603629059    0.766690339
    6.934174349   -0.587683990   -0.591473798    0.790241287
    6.954212425   -0.579005404   -0.578796963    0.811887240
    6.974250501   -0.569827879   -0.565781480    0.831760338
    6.994288577   -0.560238954   -0.552556504    0.849903155
    7.014326653   -0.550337321   -0.539175945    0.866263362
    7.034364729   -0.540180148   -0.525634838    0.880768886
    7.054402806   -0.529743596   -0.511898561    0.893460459
    7.074440882   -0.518938756   -0.497932069    0.904600926
    7.094478958   -0.507679948   -0.483737665    0.914675688
    7.114517034   -0.495953747   -0.469402253    0.924275400
    7.134555110   -0.483837661   -0.455131096    0.933947307
    7.154593186   -0.471470480   -0.441241989    0.944115698
    7.174631263   -0.459020558   -0.428110716    0.955095355
    7.194669339   -0.446684257   -0.416077724    0.967136448
    7.214707415   -0.434702323   -0.405346398    0.980422788
    7.234745491   -0.423360427   -0.395921842    0.994999218
    7.254783567   -0.412951575   -0.387631680    1.010675007
    7.274821643   -0.403702470   -0.380218176    1.026987657
    7.294859719   -0.395691615   -0.373431702    1.043285278
    7.314897796   -0.388805822   -0.367061709    1.058907615
    7.334935872   -0.382770750   -0.360911299    1.073378339
    7.354973948   -0.377245317   -0.354769768    1.086516147
    7.375012024   -0.371926829   -0.348420843    1.098425162
    7.395050100   -0.366609847   -0.341682769    1.109390698
    7.415088176   -0.361176258   -0.334452121    1.119738338
    7.435126253   -0.355541334   -0.326724785    1.129705947
    7.455164329   -0.349607615   -0.318590202    1.139362167
    7.475202405   -0.343262302   -0.310216673    1.148594386
    7.495240481   -0.336409915   -0.301836004    1.157159174
    7.515278557   -0.329007117   -0.293706642    1.164755159
    7.535316633   -0.321079424   -0.286037979    1.171090185
    7.555354709   -0.312716760   -0.278904366    1.175941937
    7.575392786   -0.304043594   -0.272206967    1.179201489
    7.595430862   -0.295163694   -0.265715211    1.180875568
    7.615468938   -0.286104155   -0.259165012    1.181048563
    7.635507014   -0.276796153   -0.252353167    1.179839764
    7.655545090   -0.267104032   -0.245171501    1.177394281
    7.675583166   -0.256880053   -0.237571611    1.173911599
    7.695621242   -0.246019378   -0.229506169    1.169665645
    7.715659319   -0.234505659   -0.220904775    1.164956735
    7.735697395   -0.222438520   -0.211702232    1.159994389
    7.755735471   -0.210023951   -0.201886339    1.154786581
    7.775773547   -0.197518293   -0.191518050    1.149111525
    7.795811623   -0.185153931   -0.180710019    1.142570828
    7.815849699   -0.173100828   -0.169591896    1.134666454
    7.835887776   -0.161491655   -0.158296117    1.124868852
    7.855925852   -0.150478887   -0.146968583    1.112695938
    7.875963928   -0.140261983   -0.135783498    1.097821732
    7.896002004   -0.131048312   -0.124942926    1.080181000
    7.916040080   -0.122963986   -0.114659839    1.060008082
    7.936078156   -0.115970575   -0.105135533    1.037781919
    7.956116232   -0.109846193   -0.096540194    1.014097901
    7.976154309   -0.104251378   -0.089001234    0.989506621
    7.996192385   -0.098846217   -0.082601666    0.964364947
    8.016230461   -0.093394347   -0.077383769    0.938753052
    8.036268537   -0.087801942   -0.073345661    0.912497576
    8.056306613   -0.082079754   -0.070419300    0.885287842
    8.076344689   -0.076257010   -0.068432545    0.856810967
    8.096382766   -0.070302264   -0.067077819    0.826820839
    8.116420842   -0.064100205   -0.065916503    0.795121467
    8.136458918   -0.057489424   -0.064430145    0.761522245
    8.156496994   -0.050321923   -0.062098874    0.725820723
    8.176535070   -0.042501956   -0.058476245    0.687812758
    8.196573146   -0.033990365   -0.053248801    0.647307664
    8.216611222   -0.024785556   -0.046280838    0.604142524
    8.236649299   -0.014900638   -0.037628658    0.558207850
    8.256687375   -0.004351978   -0.027501282    0.509505964
    8.276725451    0.006838011   -0.016174166    0.458244303
    8.296763527    0.018631704   -0.003899509    0.404920321
    8.316801603    0.030970714    0.009141565    0.350341745
    8.336839679    0.043780218    0.022833411    0.295566570
    8.356877756    0.056982333    0.037088328    0.241790638
    8.376915832    0.070508310    0.051805560    0.190223049
    8.396953908    0.084296793    0.066846506    0.141976468
    8.416991984    0.098277921    0.082036415    0.097974158
    8.437030060    0.112359352    0.097191227    0.058869346
    8.457068136    0.126431900    0.112154822    0.024996407
    8.477106212    0.140396458    0.126828862   -0.003613134
    8.497144289    0.154195637    0.141185678   -0.027143952
    8.517182365    0.167828993    0.155260532   -0.045879662
    8.537220441    0.181342272    0.169123344   -0.060116198
    8.557258517    0.194799482    0.182842422   -0.070143370
    8.577296593    0.208256324    0.196460791   -0.076281995
    8.597334669    0.221746710    0.209992705   -0.078922397
    8.617372745    0.235283404    0.223431394   -0.078506103
    8.637410822    0.248869691    0.236760190   -0.075438575
    8.657448898    0.262515123    0.249965883   -0.069989626
    8.677486974    0.276245416    0.263052711   -0.062263879
    8.697525050    0.290101367    0.276055228   -0.052272557
    8.717563126    0.304129003    0.289047157   -0.040059793
    8.737601202    0.318367269    0.302138179   -0.025803739
    8.757639279    0.332840829    0.315454706   -0.009839831
    8.777677355    0.347560604    0.329114374    0.007396485
    8.797715431    0.362526386    0.343207080    0.025473946
    8.817753507    0.377726252    0.357785611    0.044068365
    8.837791583    0.393136291    0.372863263    0.063024839
    8.857829659    0.408726957    0.388416633    0.082371975
    8.877867735    0.424472815    0.404389084    0.102305494
    8.897905812    0.440353779    0.420690467    0.123146978
    8.917943888    0.456343897    0.437200196    0.145265891
    8.937981964    0.472399874    0.453784717    0.168970809
    8.958020040    0.488462627    0.470322611    0.194410081
    8.978058116    0.504471031    0.486717654    0.221526764
    8.998096192    0.520379088    0.502894322    0.250077872
    9.018134269    0.536168120    0.518791333    0.279690221
    9.038172345    0.551843932    0.534368091    0.309922099
    9.058210421    0.567413446    0.549618189    0.340321510
    9.078248497    0.582851925    0.564569760    0.370478712
    9.098286573    0.598084333    0.579262365    0.400059620
    9.118324649    0.612998267    0.593714839    0.428808239
    9.138362725    0.627485707    0.607911317    0.456527097
    9.158400802    0.641489802    0.621816106    0.483057379
    9.178438878    0.655028036    0.635398493    0.508269632
    9.198476954    0.668180559    0.648642193    0.532054585
    9.218515030    0.681055237    0.661537639    0.554298123
    9.238553106    0.693748661    0.674074014    0.574843782
    9.258591182    0.706315901    0.686239308    0.593465696
    9.278629259    0.718756915    0.698023249    0.609871107
    9.298667335    0.731027541    0.709420445    0.623732160
    9.318705411    0.743072541    0.720435623    0.634732438
    9.338743487    0.754858785    0.731086989    0.642611219
    9.358781563    0.766384106    0.741399059    0.647197480
    9.378819639    0.777660364    0.751384940    0.648443485
    9.398857715    0.788692840    0.761032749    0.646472317
    9.418895792    0.799475181    0.770311739    0.641621168
    9.438933868    0.809996633    0.779194902    0.634420847
    9.458971944    0.820249960    0.787678521    0.625474910
    9.479010020    0.830238243    0.795785612    0.615296202
    9.499048096    0.839979611    0.803557918    0.604209373
    9.519086172    0.849500463    0.811047152    0.592355976
    9.539124248    0.858813492    0.818305943    0.579741886
    9.559162325    0.867894221    0.825373474    0.566267107
    9.579200401    0.876675832    0.832261958    0.551740677
    9.599238477    0.885068787    0.838956016    0.535910171
    9.619276553    0.892993234    0.845425490    0.518515589
    9.639314629    0.900404728    0.851642517    0.499354555
    9.659352705    0.907301786    0.857595563    0.478336381
    9.679390782    0.913719884    0.863295584    0.455507161
    9.699428858    0.919725468    0.868769884    0.431047125
    9.719466934    0.925415442    0.874047482    0.405256443
    9.739505010    0.930913466    0.879152777    0.378539439
    9.759543086    0.936354499    0.884120405    0.351380428
    9.779581162    0.941862651    0.889020770    0.324294332
    9.799619238    0.947533875    0.893970017    0.297743789
    9.819657315    0.953426950    0.899107511    0.272043859
    9.839695391    0.959559816    0.904548197    0.247301078
    9.859733467    0.965911064    0.910336303    0.223423743
    9.879771543    0.972426161    0.916425451    0.200197206
    9.899809619    0.979022901    0.922692509    0.177379678
    9.919847695    0.985591186    0.928975235    0.154772038
    9.939885772    0.991989184    0.935113693    0.132243317
    9.959923848    0.998045908    0.940975300    0.109726970
    9.979961924    1.003582786    0.946458059    0.087214027
   10.000000000    1.008452640    0.951485896    0.064747666
